Division Name,pincode,district,statename
Chhatarpur ,472115,TIKAMGARH,MADHYA PRADESH
Chhatarpur ,472005,TIKAMGARH,MADHYA PRADESH
Chhatarpur ,472331,TIKAMGARH,MADHYA PRADESH
Chhatarpur ,472101,TIKAMGARH,MADHYA PRADESH
Chhatarpur ,472442,Niwari,MADHYA PRADESH
Chhatarpur ,472246,Niwari,MADHYA PRADESH
Chhatarpur ,472221,TIKAMGARH,MADHYA PRADESH
Bidar ,585447,BIDAR,KARNATAKA
Bidar ,585412,BIDAR,KARNATAKA
Bidar ,585413,BIDAR,KARNATAKA
Bidar ,585414,BIDAR,KARNATAKA
Bidar ,585329,BIDAR,KARNATAKA
Bidar ,585416,BIDAR,KARNATAKA
Bidar ,585330,BIDAR,KARNATAKA
Bidar ,585417,BIDAR,KARNATAKA
Bidar ,585226,BIDAR,KARNATAKA
Bidar ,585445,BIDAR,KARNATAKA
Bidar ,585419,BIDAR,KARNATAKA
Bidar ,585327,BIDAR,KARNATAKA
Bidar ,585437,BIDAR,KARNATAKA
Bidar ,585443,BIDAR,KARNATAKA
Bidar ,585444,BIDAR,KARNATAKA
Bidar ,585331,BIDAR,KARNATAKA
Bidar ,585421,BIDAR,KARNATAKA
Bidar ,585436,BIDAR,KARNATAKA
Vijayapura ,586209,VIJAYAPURA,KARNATAKA
Vijayapura ,586201,VIJAYAPURA,KARNATAKA
Vijayapura ,586202,VIJAYAPURA,KARNATAKA
Vijayapura ,586112,VIJAYAPURA,KARNATAKA
Vijayapura ,586113,VIJAYAPURA,KARNATAKA
Vijayapura ,586113,BAGALKOT,KARNATAKA
Vijayapura ,586170,VIJAYAPURA,KARNATAKA
Vijayapura ,586204,VIJAYAPURA,KARNATAKA
Vijayapura ,586203,VIJAYAPURA,KARNATAKA
Vijayapura ,586108,VIJAYAPURA,KARNATAKA
Vijayapura ,586104,VIJAYAPURA,KARNATAKA
Vijayapura ,586103,VIJAYAPURA,KARNATAKA
Vijayapura ,586114,VIJAYAPURA,KARNATAKA
Vijayapura ,586205,VIJAYAPURA,KARNATAKA
Vijayapura ,586206,VIJAYAPURA,KARNATAKA
Vijayapura ,586115,VIJAYAPURA,KARNATAKA
Vijayapura ,586116,VIJAYAPURA,KARNATAKA
Vijayapura ,586207,VIJAYAPURA,KARNATAKA
Vijayapura ,586117,VIJAYAPURA,KARNATAKA
Vijayapura ,586208,VIJAYAPURA,KARNATAKA
Vijayapura ,586118,VIJAYAPURA,KARNATAKA
Vijayapura ,586119,VIJAYAPURA,KARNATAKA
Vijayapura ,586210,VIJAYAPURA,KARNATAKA
Vijayapura ,586120,VIJAYAPURA,KARNATAKA
Vijayapura ,586211,VIJAYAPURA,KARNATAKA
Vijayapura ,586122,VIJAYAPURA,KARNATAKA
Vijayapura ,586123,VIJAYAPURA,KARNATAKA
Vijayapura ,586212,VIJAYAPURA,KARNATAKA
Vijayapura ,586124,VIJAYAPURA,KARNATAKA
Vijayapura ,586213,VIJAYAPURA,KARNATAKA
Vijayapura ,586217,VIJAYAPURA,KARNATAKA
Vijayapura ,586125,VIJAYAPURA,KARNATAKA
Vijayapura ,586127,VIJAYAPURA,KARNATAKA
Vijayapura ,586128,VIJAYAPURA,KARNATAKA
Vijayapura ,586162,VIJAYAPURA,KARNATAKA
Vijayapura ,586215,VIJAYAPURA,KARNATAKA
Vijayapura ,586216,VIJAYAPURA,KARNATAKA
Vijayapura ,586130,VIJAYAPURA,KARNATAKA
Chikodi ,591304,BELAGAVI,KARNATAKA
Chikodi ,591248,BELAGAVI,KARNATAKA
Chikodi ,591303,BELAGAVI,KARNATAKA
Chikodi ,591212,BELAGAVI,KARNATAKA
Chikodi ,591220,BELAGAVI,KARNATAKA
Chikodi ,591232,BELAGAVI,KARNATAKA
Chikodi ,591235,BELAGAVI,KARNATAKA
Chikodi ,591240,BELAGAVI,KARNATAKA
Chikodi ,591265,BELAGAVI,KARNATAKA
Chikodi ,591213,BELAGAVI,KARNATAKA
Chikodi ,591215,BELAGAVI,KARNATAKA
Chikodi ,591216,BELAGAVI,KARNATAKA
Chikodi ,591247,BELAGAVI,KARNATAKA
Chikodi ,591226,BELAGAVI,KARNATAKA
Chikodi ,591287,BELAGAVI,KARNATAKA
Chikodi ,591311,BELAGAVI,KARNATAKA
Chikodi ,591237,BELAGAVI,KARNATAKA
Chikodi ,591317,BELAGAVI,KARNATAKA
Dharwad ,581201,DHARWAD,KARNATAKA
Dharwad ,580006,DHARWAD,KARNATAKA
Dharwad ,580007,DHARWAD,KARNATAKA
Dharwad ,580114,DHARWAD,KARNATAKA
Dharwad ,580118,DHARWAD,KARNATAKA
Dharwad ,581204,DHARWAD,KARNATAKA
Dharwad ,580112,DHARWAD,KARNATAKA
Dharwad ,581206,DHARWAD,KARNATAKA
Dharwad ,582201,DHARWAD,KARNATAKA
Dharwad ,581207,DHARWAD,KARNATAKA
Dharwad ,581209,DHARWAD,KARNATAKA
Dharwad ,580023,DHARWAD,KARNATAKA
Dharwad ,580028,DHARWAD,KARNATAKA
Dharwad ,581195,DHARWAD,KARNATAKA
Dharwad ,581113,DHARWAD,KARNATAKA
Dharwad ,582208,DHARWAD,KARNATAKA
Dharwad ,580024,DHARWAD,KARNATAKA
Dharwad ,581117,DHARWAD,KARNATAKA
Gadag ,582112,GADAG,KARNATAKA
Gadag ,582202,GADAG,KARNATAKA
Gadag ,582113,GADAG,KARNATAKA
Gadag ,582102,GADAG,KARNATAKA
Gadag ,582120,GADAG,KARNATAKA
Gadag ,582103,GADAG,KARNATAKA
Gadag ,582114,GADAG,KARNATAKA
Gadag ,582205,GADAG,KARNATAKA
Gadag ,582115,GADAG,KARNATAKA
Gadag ,582118,GADAG,KARNATAKA
Gadag ,582207,GADAG,KARNATAKA
Gadag ,582209,GADAG,KARNATAKA
Gadag ,582211,GADAG,KARNATAKA
KOPPAL ,583284,KOPPAL,KARNATAKA
KOPPAL ,583226,KOPPAL,KARNATAKA
KOPPAL ,583237,KOPPAL,KARNATAKA
KOPPAL ,583278,KOPPAL,KARNATAKA
KOPPAL ,583227,KOPPAL,KARNATAKA
KOPPAL ,583228,KOPPAL,KARNATAKA
KOPPAL ,583281,KOPPAL,KARNATAKA
KOPPAL ,583280,KOPPAL,KARNATAKA
KOPPAL ,583283,KOPPAL,KARNATAKA
KOPPAL ,583229,KOPPAL,KARNATAKA
KOPPAL ,583230,KOPPAL,KARNATAKA
KOPPAL ,583232,KOPPAL,KARNATAKA
KOPPAL ,583277,KOPPAL,KARNATAKA
KOPPAL ,583234,KOPPAL,KARNATAKA
KOPPAL ,583268,KOPPAL,KARNATAKA
KOPPAL ,583279,KOPPAL,KARNATAKA
KOPPAL ,583236,KOPPAL,KARNATAKA
Gokak ,591101,BELAGAVI,KARNATAKA
Gokak ,591305,BELAGAVI,KARNATAKA
Gokak ,591306,BELAGAVI,KARNATAKA
Gokak ,591221,BELAGAVI,KARNATAKA
Gokak ,591107,BELAGAVI,KARNATAKA
Gokak ,591309,BELAGAVI,KARNATAKA
Gokak ,591231,BELAGAVI,KARNATAKA
Gokak ,591310,BELAGAVI,KARNATAKA
Gokak ,591218,BELAGAVI,KARNATAKA
Gokak ,591233,BELAGAVI,KARNATAKA
Gokak ,591312,BELAGAVI,KARNATAKA
Gokak ,591236,BELAGAVI,KARNATAKA
Gokak ,591122,BELAGAVI,KARNATAKA
Gokak ,591313,BELAGAVI,KARNATAKA
Gokak ,591243,BELAGAVI,KARNATAKA
Kalaburagi ,585301,KALABURAGI,KARNATAKA
Kalaburagi ,585302,KALABURAGI,KARNATAKA
Kalaburagi ,585303,KALABURAGI,KARNATAKA
Kalaburagi ,585305,KALABURAGI,KARNATAKA
Kalaburagi ,585306,KALABURAGI,KARNATAKA
Kalaburagi ,585307,KALABURAGI,KARNATAKA
Kalaburagi ,585308,KALABURAGI,KARNATAKA
Kalaburagi ,585103,KALABURAGI,KARNATAKA
Kalaburagi ,585104,KALABURAGI,KARNATAKA
Kalaburagi ,585102,KALABURAGI,KARNATAKA
Kalaburagi ,585310,KALABURAGI,KARNATAKA
Kalaburagi ,585311,KALABURAGI,KARNATAKA
Kalaburagi ,585312,KALABURAGI,KARNATAKA
Kalaburagi ,585313,KALABURAGI,KARNATAKA
Kalaburagi ,585314,KALABURAGI,KARNATAKA
Kalaburagi ,585316,KALABURAGI,KARNATAKA
Kalaburagi ,585322,KALABURAGI,KARNATAKA
Kalaburagi ,585228,KALABURAGI,KARNATAKA
Kalaburagi ,585213,KALABURAGI,KARNATAKA
Kalaburagi ,585324,KALABURAGI,KARNATAKA
Kalaburagi ,585325,KALABURAGI,KARNATAKA
YADGIRI ,585211,KALABURAGI,KARNATAKA
YADGIRI ,585309,YADGIR,KARNATAKA
YADGIRI ,585214,YADGIR,KARNATAKA
YADGIRI ,585214,KALABURAGI,KARNATAKA
YADGIRI ,585216,YADGIR,KARNATAKA
YADGIRI ,585237,YADGIR,KARNATAKA
YADGIRI ,585290,YADGIR,KARNATAKA
YADGIRI ,585224,YADGIR,KARNATAKA
YADGIRI ,585315,YADGIR,KARNATAKA
YADGIRI ,585317,KALABURAGI,KARNATAKA
YADGIRI ,585318,KALABURAGI,KARNATAKA
YADGIRI ,585319,YADGIR,KARNATAKA
Kalaburagi ,585218,KALABURAGI,KARNATAKA
Kalaburagi ,585320,KALABURAGI,KARNATAKA
YADGIRI ,585321,YADGIR,KARNATAKA
YADGIRI ,585221,YADGIR,KARNATAKA
YADGIRI ,585222,KALABURAGI,KARNATAKA
YADGIRI ,585223,YADGIR,KARNATAKA
YADGIRI ,585355,YADGIR,KARNATAKA
Kalaburagi ,585225,KALABURAGI,KARNATAKA
YADGIRI ,585202,YADGIR,KARNATAKA
Haveri ,581110,HAVERI,KARNATAKA
Haveri ,581101,HAVERI,KARNATAKA
Haveri ,581128,HAVERI,KARNATAKA
Haveri ,581102,HAVERI,KARNATAKA
Haveri ,581106,HAVERI,KARNATAKA
Haveri ,581193,HAVERI,KARNATAKA
Haveri ,581208,HAVERI,KARNATAKA
Haveri ,581104,HAVERI,KARNATAKA
Haveri ,581199,HAVERI,KARNATAKA
Haveri ,581109,HAVERI,KARNATAKA
Haveri ,581111,HAVERI,KARNATAKA
Haveri ,581213,HAVERI,KARNATAKA
Haveri ,581112,HAVERI,KARNATAKA
Singhbhum ,832104,EAST SINGHBUM,JHARKHAND
Singhbhum ,832111,EAST SINGHBUM,JHARKHAND
Singhbhum ,832105,EAST SINGHBUM,JHARKHAND
Singhbhum ,832107,EAST SINGHBUM,JHARKHAND
Singhbhum ,831002,EAST SINGHBUM,JHARKHAND
Singhbhum ,832113,EAST SINGHBUM,JHARKHAND
Singhbhum ,831004,EAST SINGHBUM,JHARKHAND
Singhbhum ,832403,SARAIKELA KHARSAWAN,JHARKHAND
Singhbhum ,832112,EAST SINGHBUM,JHARKHAND
Bengaluru East ,560117,BENGALURU RURAL,KARNATAKA
Bengaluru East ,560067,BENGALURU RURAL,KARNATAKA
Bengaluru East ,560064,BENGALURU URBAN,KARNATAKA
Bengaluru South ,560083,BENGALURU URBAN,KARNATAKA
Bengaluru South ,560105,BENGALURU URBAN,KARNATAKA
Bengaluru South ,560068,BENGALURU URBAN,KARNATAKA
Bengaluru West ,560091,BENGALURU URBAN,KARNATAKA
Channapatna ,562160,RAMANAGARA,KARNATAKA
Channapatna ,562106,BENGALURU URBAN,KARNATAKA
Channapatna ,562107,BENGALURU URBAN,KARNATAKA
Bengaluru East ,560077,BENGALURU URBAN,KARNATAKA
Channapatna ,562108,RAMANAGARA,KARNATAKA
Channapatna ,562109,RAMANAGARA,KARNATAKA
Channapatna ,562110,BENGALURU RURAL,KARNATAKA
Channapatna ,562111,BENGALURU RURAL,KARNATAKA
Channapatna ,561203,BENGALURU RURAL,KARNATAKA
Channapatna ,561204,BENGALURU RURAL,KARNATAKA
Channapatna ,562112,RAMANAGARA,KARNATAKA
Channapatna ,562138,RAMANAGARA,KARNATAKA
Channapatna ,562114,BENGALURU RURAL,KARNATAKA
Channapatna ,562165,BENGALURU RURAL,KARNATAKA
Channapatna ,562117,RAMANAGARA,KARNATAKA
Channapatna ,562119,RAMANAGARA,KARNATAKA
Channapatna ,561101,RAMANAGARA,KARNATAKA
Channapatna ,562162,BENGALURU URBAN,KARNATAKA
Channapatna ,562120,RAMANAGARA,KARNATAKA
Channapatna ,561205,BENGALURU RURAL,KARNATAKA
Channapatna ,562122,BENGALURU RURAL,KARNATAKA
Channapatna ,562123,BENGALURU RURAL,KARNATAKA
Channapatna ,562159,RAMANAGARA,KARNATAKA
Channapatna ,562126,RAMANAGARA,KARNATAKA
Channapatna ,562127,RAMANAGARA,KARNATAKA
Channapatna ,562128,RAMANAGARA,KARNATAKA
Channapatna ,562130,BENGALURU URBAN,KARNATAKA
Channapatna ,562130,BENGALURU RURAL,KARNATAKA
Channapatna ,562131,RAMANAGARA,KARNATAKA
Channapatna ,562135,BENGALURU RURAL,KARNATAKA
Channapatna ,562164,BENGALURU RURAL,KARNATAKA
Channapatna ,562163,BENGALURU URBAN,KARNATAKA
Bagalkot ,587112,BAGALKOT,KARNATAKA
Bagalkot ,587201,BAGALKOT,KARNATAKA
Bagalkot ,587111,BAGALKOT,KARNATAKA
Bagalkot ,587115,BAGALKOT,KARNATAKA
Bagalkot ,587202,BAGALKOT,KARNATAKA
Bagalkot ,587203,BAGALKOT,KARNATAKA
Bagalkot ,587118,BAGALKOT,KARNATAKA
Bagalkot ,587154,BAGALKOT,KARNATAKA
Bagalkot ,587125,BAGALKOT,KARNATAKA
Bagalkot ,587120,BAGALKOT,KARNATAKA
Bagalkot ,587205,BAGALKOT,KARNATAKA
Bagalkot ,587206,BAGALKOT,KARNATAKA
Bagalkot ,587155,BAGALKOT,KARNATAKA
Bagalkot ,587207,BAGALKOT,KARNATAKA
Bagalkot ,587301,BAGALKOT,KARNATAKA
Bagalkot ,587331,BAGALKOT,KARNATAKA
Bagalkot ,587113,BAGALKOT,KARNATAKA
Bagalkot ,587116,BAGALKOT,KARNATAKA
Bagalkot ,587204,BAGALKOT,KARNATAKA
Bagalkot ,587117,BAGALKOT,KARNATAKA
Bagalkot ,587119,BAGALKOT,KARNATAKA
Bagalkot ,587121,BAGALKOT,KARNATAKA
Bagalkot ,587122,BAGALKOT,KARNATAKA
Bagalkot ,587313,BAGALKOT,KARNATAKA
Bagalkot ,587330,BAGALKOT,KARNATAKA
Bagalkot ,587315,BAGALKOT,KARNATAKA
Belagavi ,591102,BELAGAVI,KARNATAKA
Belagavi ,591104,BELAGAVI,KARNATAKA
Belagavi ,591106,BELAGAVI,KARNATAKA
Belagavi ,591109,BELAGAVI,KARNATAKA
Belagavi ,591111,BELAGAVI,KARNATAKA
Belagavi ,591112,BELAGAVI,KARNATAKA
Belagavi ,591115,BELAGAVI,KARNATAKA
Belagavi ,591153,BELAGAVI,KARNATAKA
Belagavi ,591125,BELAGAVI,KARNATAKA
Belagavi ,591103,BELAGAVI,KARNATAKA
Belagavi ,590005,BELAGAVI,KARNATAKA
Belagavi ,590015,BELAGAVI,KARNATAKA
Belagavi ,591346,BELAGAVI,KARNATAKA
Belagavi ,591108,BELAGAVI,KARNATAKA
Belagavi ,591302,BELAGAVI,KARNATAKA
Belagavi ,591120,BELAGAVI,KARNATAKA
Belagavi ,590014,BELAGAVI,KARNATAKA
Belagavi ,590020,BELAGAVI,KARNATAKA
Belagavi ,591128,BELAGAVI,KARNATAKA
Belagavi ,590008,BELAGAVI,KARNATAKA
Belagavi ,591123,BELAGAVI,KARNATAKA
Belagavi ,591114,BELAGAVI,KARNATAKA
Belagavi ,591117,BELAGAVI,KARNATAKA
Belagavi ,591126,BELAGAVI,KARNATAKA
Belagavi ,591130,BELAGAVI,KARNATAKA
Belagavi ,591127,BELAGAVI,KARNATAKA
Belagavi ,591129,BELAGAVI,KARNATAKA
Ballari ,583102,BALLARI,KARNATAKA
Ballari ,583103,BALLARI,KARNATAKA
Ballari ,583152,NA,NA
Ballari ,583112,BALLARI,KARNATAKA
Ballari ,583130,VIJAYNAGAR,KARNATAKA
Ballari ,583114,BALLARI,KARNATAKA
Ballari ,583152,BALLARI,KARNATAKA
Ballari ,583116,BALLARI,KARNATAKA
Ballari ,583155,BALLARI,KARNATAKA
Ballari ,583117,BALLARI,KARNATAKA
Ballari ,583119,BALLARI,KARNATAKA
Ballari ,583154,BALLARI,KARNATAKA
Ballari ,583120,BALLARI,KARNATAKA
Ballari ,583121,BALLARI,KARNATAKA
Ballari ,583124,BALLARI,KARNATAKA
Ballari ,583125,VIJAYNAGAR,KARNATAKA
Ballari ,583126,VIJAYNAGAR,KARNATAKA
Ballari ,583213,VIJAYNAGAR,KARNATAKA
Ballari ,583214,VIJAYNAGAR,KARNATAKA
Ballari ,583239,VIJAYNAGAR,KARNATAKA
Ballari ,583131,VIJAYNAGAR,KARNATAKA
Ballari ,583216,VIJAYNAGAR,KARNATAKA
Ballari ,583218,VIJAYNAGAR,KARNATAKA
Ballari ,583220,VIJAYNAGAR,KARNATAKA
Ballari ,583221,NA,NA
Ballari ,583134,VIJAYNAGAR,KARNATAKA
Ballari ,583135,VIJAYNAGAR,KARNATAKA
Ballari ,583222,VIJAYNAGAR,KARNATAKA
Ballari ,583136,VIJAYNAGAR,KARNATAKA
Ballari ,583223,VIJAYNAGAR,KARNATAKA
Ballari ,583137,VIJAYNAGAR,KARNATAKA
Bidar ,585326,BIDAR,KARNATAKA
Bidar ,585328,BIDAR,KARNATAKA
Bidar ,585446,BIDAR,KARNATAKA
Bidar ,585411,BIDAR,KARNATAKA
Bidar ,585404,BIDAR,KARNATAKA
Bidar ,585402,BIDAR,KARNATAKA
Bidar ,585403,BIDAR,KARNATAKA
Kolar ,561211,CHIKKABALLAPURA,KARNATAKA
Kolar ,562102,CHIKKABALLAPURA,KARNATAKA
Kolar ,562103,CHIKKABALLAPURA,KARNATAKA
Kolar ,561212,CHIKKABALLAPURA,KARNATAKA
Kolar ,562104,CHIKKABALLAPURA,KARNATAKA
Kolar ,562105,CHIKKABALLAPURA,KARNATAKA
Kolar ,561213,CHIKKABALLAPURA,KARNATAKA
Kolar ,561228,CHIKKABALLAPURA,KARNATAKA
Kolar ,563113,KOLAR,KARNATAKA
Kolar ,563114,KOLAR,KARNATAKA
Kolar ,563116,KOLAR,KARNATAKA
Kolar ,563159,CHIKKABALLAPURA,KARNATAKA
Kolar ,563125,CHIKKABALLAPURA,KARNATAKA
Kolar ,563126,KOLAR,KARNATAKA
Kolar ,563127,KOLAR,KARNATAKA
Kolar ,563128,CHIKKABALLAPURA,KARNATAKA
Kolar ,563157,KOLAR,KARNATAKA
Kolar ,563101,KOLAR,KARNATAKA
Kolar ,563130,KOLAR,KARNATAKA
Kolar ,563163,KOLAR,KARNATAKA
Kolar ,563139,KOLAR,KARNATAKA
Kolar ,563131,KOLAR,KARNATAKA
Kolar ,563132,KOLAR,KARNATAKA
Kolar ,563133,KOLAR,KARNATAKA
Kolar ,563121,KOLAR,KARNATAKA
Kolar ,563135,KOLAR,KARNATAKA
Kolar ,563103,KOLAR,KARNATAKA
Kolar ,563138,KOLAR,KARNATAKA
Mandya ,571415,MANDYA,KARNATAKA
Mandya ,571416,MANDYA,KARNATAKA
Mandya ,571419,MANDYA,KARNATAKA
Mandya ,571422,MANDYA,KARNATAKA
Mandya ,571403,MANDYA,KARNATAKA
Mandya ,571475,MANDYA,KARNATAKA
Mandya ,571421,MANDYA,KARNATAKA
Mandya ,571476,MANDYA,KARNATAKA
Mandya ,571424,MANDYA,KARNATAKA
Mandya ,571428,MANDYA,KARNATAKA
Mandya ,571430,MANDYA,KARNATAKA
Mandya ,571433,MANDYA,KARNATAKA
Mandya ,571429,MANDYA,KARNATAKA
Mandya ,571405,MANDYA,KARNATAKA
Mandya ,571605,MANDYA,KARNATAKA
Mandya ,571448,MANDYA,KARNATAKA
Mandya ,571606,MANDYA,KARNATAKA
Mandya ,571418,MANDYA,KARNATAKA
Mandya ,571802,MANDYA,KARNATAKA
Mandya ,571812,MANDYA,KARNATAKA
Mandya ,571455,MANDYA,KARNATAKA
Mandya ,571445,MANDYA,KARNATAKA
Mandya ,571423,MANDYA,KARNATAKA
Mandya ,571807,MANDYA,KARNATAKA
Mandya ,571426,MANDYA,KARNATAKA
Mandya ,571427,MANDYA,KARNATAKA
Mandya ,571432,MANDYA,KARNATAKA
Mandya ,571435,MANDYA,KARNATAKA
Mandya ,571431,MANDYA,KARNATAKA
Mandya ,571434,MANDYA,KARNATAKA
Mandya ,571436,MANDYA,KARNATAKA
Mangaluru ,575018,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,574143,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,574162,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,574145,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,574151,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,575022,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,575022,NA,NA
Mangaluru ,574153,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,574199,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,574154,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,575030,DAKSHINA KANNADA,KARNATAKA
Mysuru ,570010,MYSURU,KARNATAKA
Mysuru ,570008,MYSURU,KARNATAKA
Mysuru ,571102,MYSURU,KARNATAKA
Mysuru ,571103,MYSURU,KARNATAKA
Mysuru ,571617,MYSURU,KARNATAKA
Mysuru ,571610,MYSURU,KARNATAKA
Mysuru ,571125,MYSURU,KARNATAKA
Mysuru ,571114,MYSURU,KARNATAKA
Mysuru ,571105,MYSURU,KARNATAKA
Mysuru ,571187,MYSURU,KARNATAKA
Mysuru ,571134,MYSURU,KARNATAKA
Mysuru ,571602,MYSURU,KARNATAKA
Mysuru ,571107,MYSURU,KARNATAKA
Mysuru ,571189,MYSURU,KARNATAKA
Mysuru ,571108,MYSURU,KARNATAKA
Mysuru ,571604,MYSURU,KARNATAKA
Mysuru ,571121,MYSURU,KARNATAKA
Mysuru ,571130,MYSURU,KARNATAKA
Mysuru ,571106,MYSURU,KARNATAKA
Nanjangud ,571440,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571101,MYSURU,KARNATAKA
Nanjangud ,571313,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571439,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571127,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571127,NA,NA
Nanjangud ,571117,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571443,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571442,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571442,MYSURU,KARNATAKA
Nanjangud ,571120,MYSURU,KARNATAKA
Nanjangud ,571124,MYSURU,KARNATAKA
Nanjangud ,571122,MYSURU,KARNATAKA
Nanjangud ,571441,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571109,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571111,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571126,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571128,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571315,MYSURU,KARNATAKA
Nanjangud ,571118,MYSURU,KARNATAKA
Nanjangud ,571312,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571312,MYSURU,KARNATAKA
Nanjangud ,571316,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571129,MYSURU,KARNATAKA
Nanjangud ,571119,MYSURU,KARNATAKA
Nanjangud ,571123,CHAMARAJANAGARA,KARNATAKA
Nanjangud ,571320,CHAMARAJANAGARA,KARNATAKA
Puttur ,574101,UDUPI,KARNATAKA
Puttur ,574102,UDUPI,KARNATAKA
Puttur ,576112,UDUPI,KARNATAKA
Puttur ,574104,UDUPI,KARNATAKA
Puttur ,574197,DAKSHINA KANNADA,KARNATAKA
Puttur ,576117,UDUPI,KARNATAKA
Puttur ,574107,UDUPI,KARNATAKA
Puttur ,574109,DAKSHINA KANNADA,KARNATAKA
Puttur ,574110,UDUPI,KARNATAKA
Puttur ,574114,UDUPI,KARNATAKA
Puttur ,574236,DAKSHINA KANNADA,KARNATAKA
Puttur ,574242,DAKSHINA KANNADA,KARNATAKA
Puttur ,574260,DAKSHINA KANNADA,KARNATAKA
Puttur ,574285,DAKSHINA KANNADA,KARNATAKA
Puttur ,574210,DAKSHINA KANNADA,KARNATAKA
Puttur ,574211,DAKSHINA KANNADA,KARNATAKA
Puttur ,574212,DAKSHINA KANNADA,KARNATAKA
Puttur ,574214,DAKSHINA KANNADA,KARNATAKA
Puttur ,574202,DAKSHINA KANNADA,KARNATAKA
Puttur ,574248,DAKSHINA KANNADA,KARNATAKA
Puttur ,574217,DAKSHINA KANNADA,KARNATAKA
Puttur ,574218,DAKSHINA KANNADA,KARNATAKA
Puttur ,574313,DAKSHINA KANNADA,KARNATAKA
Puttur ,574220,DAKSHINA KANNADA,KARNATAKA
Puttur ,574326,DAKSHINA KANNADA,KARNATAKA
Puttur ,574328,DAKSHINA KANNADA,KARNATAKA
Puttur ,574223,DAKSHINA KANNADA,KARNATAKA
Puttur ,574224,DAKSHINA KANNADA,KARNATAKA
Puttur ,574323,DAKSHINA KANNADA,KARNATAKA
Puttur ,574325,DAKSHINA KANNADA,KARNATAKA
Puttur ,574229,DAKSHINA KANNADA,KARNATAKA
Puttur ,574259,DAKSHINA KANNADA,KARNATAKA
Puttur ,574231,DAKSHINA KANNADA,KARNATAKA
Puttur ,574235,DAKSHINA KANNADA,KARNATAKA
Puttur ,574237,DAKSHINA KANNADA,KARNATAKA
Puttur ,574239,DAKSHINA KANNADA,KARNATAKA
Puttur ,574324,DAKSHINA KANNADA,KARNATAKA
Puttur ,574243,DAKSHINA KANNADA,KARNATAKA
Osmanabad ,413524,LATUR,MAHARASHTRA
Osmanabad ,413521,LATUR,MAHARASHTRA
Osmanabad ,413530,LATUR,MAHARASHTRA
Osmanabad ,431522,LATUR,MAHARASHTRA
Osmanabad ,413527,LATUR,MAHARASHTRA
Osmanabad ,413544,LATUR,MAHARASHTRA
Osmanabad ,413514,LATUR,MAHARASHTRA
Osmanabad ,413531,LATUR,MAHARASHTRA
Osmanabad ,413517,LATUR,MAHARASHTRA
Osmanabad ,413529,LATUR,MAHARASHTRA
Osmanabad ,413582,OSMANABAD,MAHARASHTRA
Osmanabad ,413506,OSMANABAD,MAHARASHTRA
Osmanabad ,413405,OSMANABAD,MAHARASHTRA
Osmanabad ,413603,OSMANABAD,MAHARASHTRA
Osmanabad ,413504,OSMANABAD,MAHARASHTRA
Osmanabad ,413604,OSMANABAD,MAHARASHTRA
Osmanabad ,413508,OSMANABAD,MAHARASHTRA
Osmanabad ,413534,OSMANABAD,MAHARASHTRA
Osmanabad ,413507,OSMANABAD,MAHARASHTRA
Osmanabad ,413624,OSMANABAD,MAHARASHTRA
Osmanabad ,413608,OSMANABAD,MAHARASHTRA
Osmanabad ,413623,OSMANABAD,MAHARASHTRA
Osmanabad ,413602,OSMANABAD,MAHARASHTRA
Osmanabad ,413606,OSMANABAD,MAHARASHTRA
Osmanabad ,413502,OSMANABAD,MAHARASHTRA
Osmanabad ,413526,OSMANABAD,MAHARASHTRA
Osmanabad ,413528,OSMANABAD,MAHARASHTRA
Osmanabad ,413505,OSMANABAD,MAHARASHTRA
Osmanabad ,413601,OSMANABAD,MAHARASHTRA
Osmanabad ,413503,OSMANABAD,MAHARASHTRA
Osmanabad ,413525,OSMANABAD,MAHARASHTRA
Pharbhani ,431701,HINGOLI,MAHARASHTRA
Pharbhani ,431507,JALNA,MAHARASHTRA
Pharbhani ,431512,HINGOLI,MAHARASHTRA
